LINK	ORIGINAL	DATE	TITLE	DESC	VIEWS	TAG	COCODESC1	COCODESC2	COCODESC3	COCODESC4	COCODESC5	LATITUDE	LONGITUDE	COUNTRY
http://flickr.com/photo.gne?id=5495196957_335d3637c7_z.jpg	http://farm6.staticflickr.com/5259/5495196957_335d3637c7_z.jpg	2011-03-04	Zürich, Switzerland	Zürich Hauptbahnhof!	178	Zurich; Switzerland; Rail; Station; Hauptbahnhof; Clock; Railway; 	A group of people milling about inside a large space in the winter.	A group of people walking across an airport.	Many people at a convention inside of a large building 	People walking and loitering around a train station clock and ticket machines	a large crowd of people walking through town near a large clock display with a christmas tree in the background	47.377778	8.538780	Switzerland
http://flickr.com/photo.gne?id=8564624108_32b5e1b3d8_z.jpg	http://farm9.staticflickr.com/8375/8564624108_32b5e1b3d8_z.jpg	2013-03-17	Girl on a Cell Phone & Street Scene - Hoi An, Vietnam		25864	ChrisGoldNY; Chris Goldberg; chrisgoldphoto; chrisgoldphotos; travel; viajes; VN; Vietnam; Southeast Asia; Asia; Viet; Gridskipper; Jaunted; poster; posters; for sale; Album Cover; Album Covers; Book Cover; Book covers; Canon; Hoi An; streets; sidewalks; street scenes; kids; children; girls; young; cute; adorable; cell phones; phone calls; people; candid; Consumerist; blue; Vietnamese; Quang Nam; The Challenge Factory; Quang Nam Province; Lâm Ấp Phố; Hai Pho; Indochina; Asian; Challenge Winners; Friendly Challenges Sweep; 	A group of people standing around a blue building.	A young girl speaking on a cell phone near a produce vendor.	A roadside vendor sells food to passersby on the street	Children stand in a street looking at a market stand.	A woman is selling fruit in a poor neighborhood.	15.877325	108.328049	Vietnam
http://flickr.com/photo.gne?id=499414320_c29ade78e0_z.jpg	http://farm1.staticflickr.com/218/499414320_c29ade78e0_z.jpg	2007-05-15	Fire at Market Square North 3 - Hydrant	This is a detail of one of the firehoses hooked up to a hydrant. Fortunately, this one actually works, unlike the one by the Georgetown Library!	381	dc; washingtondc; emergency; hose; cameraphone; fires; hydrants; 	A woman is standing at a crosswalk at a traffic intersection.	Girl sitting on a bench next to a fire hydrant that is being used.	A city crosswalk has a leaky fire hydrant on the street.	a hose hooked up to a fire hydrant on a busy street	A fire hydrant in a city has a hose attached. 	38.896143	-77.023751	United States
http://flickr.com/photo.gne?id=605060459_300308edf0_z.jpg	http://farm2.staticflickr.com/1212/605060459_300308edf0_z.jpg	2007-06-23	Donut Man Donuts		225	Glendora Bad Idea Ride; BAD IDEA (DOUGHNUT) RIDE; Donuts; bikes; cycles; bicycles; ridazz; bike cultutre; bad idea; nightshot; night; 	This a case full of doughnuts and cinnamon buns.	A very nice looking display full of pastry items.	A display of a variety of donuts at a store. 	Three shelves of assorted donuts in a bakery.	A bakery that has several different kinds of doughnuts. 	34.129035	-117.849767	United States
http://flickr.com/photo.gne?id=1358200056_5858eaf239_z.jpg	http://farm2.staticflickr.com/1046/1358200056_5858eaf239_z.jpg	2007-09-11	album-1990-65-01	Paul, covered with cats (Tess, left; Calvin, right) and drinking a glass of white wine..1991	168	1991; Paul; wine; cats; Calvin; Tess; 	A man sits on the couch with two cats on his lap.	A man resting on a couch with two different colored cats.	A man sitting on a couch has two cats on his lap.	A man and his two cats sitting on the couch.	a man sits on a couch with a couple of cats 	42.330171	-71.102898	United States
http://flickr.com/photo.gne?id=399755164_1d3716dd54_z.jpg	http://farm1.staticflickr.com/183/399755164_1d3716dd54_z.jpg	2007-02-23	Set Up is Complete		1276	macmini; desk; cleandesk; 	A wooden desk sitting in a living room with a monitor on top of it.	A desk with a keyboard, mouse and computer monitor.	A computer is sitting on its desktop, setup on the desk with a keyboard. 	This desk has a desk top computer along with pictures and a lamp	Chair at a desk in the corner with lamp, monitor, keyboard and mouse on top.	44.927969	-93.208115	United States
http://flickr.com/photo.gne?id=5048434632_d18999fce8_z.jpg	http://farm5.staticflickr.com/4128/5048434632_d18999fce8_z.jpg	2010-10-03	Lufthansa D-AIMC (Airbus A380 - MSN 44)	Airbus A380 - MSN 44 .      Airline Lufthansa.Status : Active.Registration : D-AIMC..Airline Lufthansa..    Country : Germany.    Date : 1954 - .    Codes LH DLH .    Callsign : Lufthansa.    Web site : <a href="http://www.lufthansa.de" rel="noreferrer nofollow">www.lufthansa.de</a>...Serial number44.Type380-841.First flight date15/02/2010.Test registrationF-WWAJ.Plane age0.6 yea	488	Madrid; Spain; España; Airbus; A380; Airplane; Aircraft; Lufthansa; Barajas; Avión; Jumbo; Superjumbo; Aeropuerto; Airport; MAD; 	A large jetliner flying over a dry grass field.	A commercial airplane above a dirt trail and crowd of people.	A low flying airplane over a parked silver van. 	A playing flying over a van with multiple people around it.	The landing airplane comes in very close to the vehicle in the road.	40.537432	-3.578152	Spain
http://flickr.com/photo.gne?id=8369693731_d80c42641f_z.jpg	http://farm9.staticflickr.com/8052/8369693731_d80c42641f_z.jpg	2013-01-11	How Koreans do the beach	and it cost money to use the chairs and umbrellas	657	Busan; South Korea; Kitty Schweizer; 부산; Haeundae Beach; beach; Korean beach; 	A beach is full of umbrellas and beach chairs.	This is a beach with a lot of lounge chairs under umbrellas	A large sandy beach with umbrellas and chairs.	many umbrellas are lined up on the beach at the foot of a city	The beach is crowded red and white beach umbrellas.	35.159722	129.161002	South Korea
http://flickr.com/photo.gne?id=4603281590_fbf40d4e92_z.jpg	http://farm4.staticflickr.com/3544/4603281590_fbf40d4e92_z.jpg	2010-05-13	Peaceful rural scene in South East Queensland	<strong>Photographer: </strong>George Jackman..<strong>Location: </strong> Near Mt. Ninderry, Queensland, Australia..<strong>Date: </strong> Undated. Circa 1940..<strong>Description: </strong> Farmer with his horse team ploughing a paddock. His dog is keeping him company...View this image at the State Library of Queensland: <a href="http://hdl.handle.net/10462/deriv/120502" rel="noreferrer nofollow">hdl.handle.net/10462/deriv/120502</a>..Information about State Library of Queensland’s collection: <a href="http://www.slq.qld.gov.au/resources/picture-queensland" rel="noreferrer nofollow">www.slq.qld.gov.au/resources/picture-queensland</a>..You are free to use this image without permission. Please attribute State Library of Queensland. . .	3265	George Jackman; horse; farm; dog; photographer; State Library of Queensland; SLQ; Queensland; 	Two horses plowing the land as a man directs them	A dog is running beside two horses in a field.	A black and white photo of a man working a field with a team of horses.	An old picture with two horses being directed by a man next to a dog. 	Some horses are being led In a field	-26.555595	152.994725	Australia
http://flickr.com/photo.gne?id=4700894587_75ca790bf5_z.jpg	http://farm5.staticflickr.com/4044/4700894587_75ca790bf5_z.jpg	2010-06-14	Asia: May 25: Chiang Mai, Thailand		50	asia; holiday; thailand; chiang mai; elephant nature park; elephant; 	A elephant reaching out with some thing with its nose. 	Some very cute big  elephants by some people.	there are many elephants that can be seen here in the wild	An elephant that is putting its trunk over a fence.	The adult elephant is stretching it's long trunk over the fence.	19.214194	98.858913	Thailand
http://flickr.com/photo.gne?id=9167356387_9e47583e84_z.jpg	http://farm8.staticflickr.com/7360/9167356387_9e47583e84_z.jpg	2013-06-29	Mannheim - Train travel : Frankfurt - Heilbronn	Germany - April 2013	316	bortescristian; cristianbortes; cristian; bortes; canon; 500d; eos; dslr; xti; trip; travel; train; window; movement; germany; alemagne; frankfurt; stuttgart; heilbron; manheim; april; aprilie; 2013; spring; primavara; heilbronn; 	A train traveling down train tracks near a train station.	A train running along a track near a station.	A train that is riding on tracks through a station.	A passenger train that is pulling into a station.	A train on its tracks with a Mannheim sign on the front.	49.478379	8.470458	Germany
http://flickr.com/photo.gne?id=9457188871_0dfd0d7d1a_z.jpg	http://farm8.staticflickr.com/7357/9457188871_0dfd0d7d1a_z.jpg	2013-08-07	Freight Train Going through Egasaki Crossing 3	The container freight train had some empty spaces. I do not know if it was more than usual or not. JR Freight recorded a little loss in 2013...The logo on the container says “JRF.” It means JR Freight.	983	freight; train; Egasaki; Tsurumi; Yokohama; Kanagawa; Japan; 	A train going down the track near a city	a big long train that has some storage containers on it	A train passing through a station, in the middle of the day.	A train carrying freight containers is on the tracks.	the train is crossing a street in the city	35.538888	139.675941	Japan
http://flickr.com/photo.gne?id=5539588405_4f94b3e215_z.jpg	http://farm6.staticflickr.com/5215/5539588405_4f94b3e215_z.jpg	2011-03-19	sunova-kiteboards-bert-burger-balsa-parabolic-rails-team-rider-rob-kidnie-clone	Sunova Team Rider: Rob Kidnie surfing The Clone..info@sunovasurfboards.com.<a href="http://www.sunovasurfboards.com" rel="noreferrer nofollow">www.sunovasurfboards.com</a>	1567	sunova; kiteboards; bert burger; shaper of the year; parabolic rails; balsa kiteboards; clone; rob kidnie; team rider; www.sunovasurfboards.com; high performance; balsa composite surfboards; 	Kite surfer in the air on top of a red board. 	A man is parasailing with a red surfboard.	A man kiteboarding over the ocean under a blue sky.	A man is flying up on his surf board over an ocean.	The man is para sailing on the water. 	-8.815168	115.088396	Indonesia
http://flickr.com/photo.gne?id=3179857331_fdd8bbd30f_z.jpg	http://farm4.staticflickr.com/3492/3179857331_fdd8bbd30f_z.jpg	2009-01-08	2009 Brisbane International - Ana Ivanovic and Amelie Mauresmo		2085	Pat; Rafter; Arena; Tennyson; Tennis; Centre; Queensland; State; Brisbane; International; Australia; Australian; Open; Series; ATP; WTA; Nikon; D80; Nikkor; 18-200mm; ana; ivanovic; amelie; mauresmo; 	A couple of women playing a game of tennis on a tennis court.	Two women play tennis on a blue court.	Two women playing in a professional tennis match.	a couple of people that are on a tennis court	Two women playing tennis at a professional court.	-27.514665	153.010368	Australia
http://flickr.com/photo.gne?id=6246523213_48ec2b50c3_z.jpg	http://farm7.staticflickr.com/6051/6246523213_48ec2b50c3_z.jpg	2011-10-15	at the Red Line stop	October 14, 2011.	177	suits; ties; 	a close up of a person wearing a suit and tie	A smiling man in a green suit and a hat.	A man in a hat is standing near train tracks.	a man with a hat standing close to the tracks 	The guy is standing outside taking his picture in his suit. 	41.954016	-87.654719	United States
http://flickr.com/photo.gne?id=5596623597_042b2c2ded_z.jpg	http://farm6.staticflickr.com/5023/5596623597_042b2c2ded_z.jpg	2011-04-07	Inbar: Under the Umbrella (1 of 3)		2243		A young woman in an orange dress holds a black umbrella	A woman smiling and holding an umbrella high	A woman wearing an orange dress holding a black lace umbrella. 	A woman holding a umbrella in the middle of the day.	A woman holds an umbrella in the air	31.811062	34.639377	Israel
http://flickr.com/photo.gne?id=3672181666_cfe25af65d_z.jpg	http://farm4.staticflickr.com/3339/3672181666_cfe25af65d_z.jpg	2009-06-29	DSC_5250	Teeth brushing is so much fun, right mom?	495	Steffi; Tania; Miami; portraits; people; 	A baby sitting on a females lap staring into the camera.	A woman holds her small child in her lap.	A woman holds a sick child who is getting her temperature taken.	a young girl is getting her temperature taken 	A toddler in a pink shirt sits on the lap of a woman.	25.718917	-80.310101	United States
http://flickr.com/photo.gne?id=552459283_e29e35c3ac_z.jpg	http://farm2.staticflickr.com/1031/552459283_e29e35c3ac_z.jpg	2007-06-15	glenn-stante-dog-saint-kat-surfing_0268	Glenn Stante (red and white surfboard) with Saint.  From: Kathleen &quot;Kat&quot; Yeung takes her Golden Retriever dog &quot;Saint&quot; surfing at Morro Rock in Morro Bay, CA - photos by Mike Baird <a href="http://bairdphotos.com" rel="noreferrer nofollow">bairdphotos.com</a> 14june2007	977	14june2007; 5D; 600mm; activities; animal; bairdphotos.com; california; canon; date; dog; equipment; glenn stante; Golden Retriever; mikebaird; Morro Bay; Morro Rock; People; Places; Saint; surf; surfing; water; 	A man in the ocean with a dog on a surfboard.	A surfer has launched his dog across a wave as the dog holds on for dear life.	A man is in the ocean waves near his surfboard with a dog on it.	A dog surfing a small wave with his owner swimming behind him.	A man helps a dog ride a wave on a surf board.	35.373234	-120.865960	United States
http://flickr.com/photo.gne?id=705706084_39a7f28fc9_z.jpg	http://farm2.staticflickr.com/1065/705706084_39a7f28fc9_z.jpg	2007-07-03	Okajima!		70	baseball; redsox; okajima; 	A pitcher spins as the ball flies by.	A baseball pitcher throws a baseball from a pitcher's mound.	A baseball player is on the pitchers mound in action.	A baseball pitcher throwing a baseball during a baseball game.	A pitcher follows through with his pitching motion.	42.346381	-71.097840	United States
http://flickr.com/photo.gne?id=5526342951_46a116df9c_z.jpg	http://farm6.staticflickr.com/5096/5526342951_46a116df9c_z.jpg	2011-03-14	Sue On Skis	Sue went up and down the mountain while I went to the car to get my good camera so I could take some pictures of Violet skiing. She's back now, so I need to run back to the car to drop the camera off. Luckily, I parked really close!	887	Killington; Sue; March 2011; 2011; skiing; just Sue; 	A man is in his skiing gear, while posing for the camera. 	Skier in full snow gear posing for a picture.	a person riding skis on a snowy surface	A man with skis and poles is on snow.	a male with a purple jacket on skies  posing for a picture	43.625970	-72.799519	United States
http://flickr.com/photo.gne?id=6054578485_f6d7810ee6_z.jpg	http://farm7.staticflickr.com/6061/6054578485_f6d7810ee6_z.jpg	2011-08-18	Rookies carry the pink backpack	The other rook carries the R2D2 backpack. Tradition!	414	seattle; baseball; safeco field; 	A group of baseball players that are walking in the outfield.	A group of baseball players walking across a lush green field.	The baseball team getting ready to walk off the field.	Members of a baseball team are walking across a field.	A group of baseball players walking across a grassy area.	47.591549	-122.332141	United States
http://flickr.com/photo.gne?id=7465550928_44b5484174_z.jpg	http://farm9.staticflickr.com/8154/7465550928_44b5484174_z.jpg	2012-06-29	20120602 Akasawa 9	トロッコ列車の帰り〜。すっごく速いよ〜。（速く見えても実は時速8キロ）.@ Akasawa Shizen Kyuyourin Park, Agematsu, Kiso county, Nagano pref. （長野県木曽郡上松町 赤沢自然休養林）	2460	gettyimagesjapan12q2; トロッコ列車; トロッコ; truck; Truck train; Train; Green; Forest; 緑; 森; 森林; 森林浴; Forest park; 森林公園; Akasawa Shizen Kyuyourin Park; 赤沢自然休養林; 自然休養林; Akasawa; 赤沢; Kiso; 木曽; 木曾; Nagano; 長野; Nikon; D3S; Sigma 20mm F1.8 EX DG Aspherical RF; 	A group of walkers are seen while passengers ride in a train.	A picture of the land, trees, and people passing by as they ride in a vehicle.	a vehicle is flying past a group of people	A train is traveling quickly as a group of people look on.	People on a wilderness path are seen from a train.	35.727571	137.627424	Japan
http://flickr.com/photo.gne?id=6085367573_1821cfb58b_z.jpg	http://farm7.staticflickr.com/6195/6085367573_1821cfb58b_z.jpg	2011-08-27	Distracting Connections	I see a connection here.	434	subway; people; cellphones; electronics; republic; south; korea; sk; seoul; 	SIX PEOPLE ON A BUS, WITH FIVE OF THEM ON THEIR ELECTRONICS	A group of people using their telephones on a subway car.	a close up of people sitting on a public transit train	Five people sitting on a subway checking their phones	A group of friends riding a subway while using cell phones.	37.576342	126.972234	South Korea
http://flickr.com/photo.gne?id=8544258219_95e49e415e_z.jpg	http://farm9.staticflickr.com/8516/8544258219_95e49e415e_z.jpg	2013-03-10	Antwerp Central Station	Orthodox Jewish man with hat, ginger beard, suitcases and no trousers.	990	Railway Stations; Antwerp; Religion; 	An airport with a woman carrying a piece of luggage.	THERE IS A MAN WALKING IN THE AIRPORT	A woman in a coat and cat is towing luggage through an airport.	A lone woman walks across the terminal with her bags.	an airport lobby with a woman hauling baggage	51.212905	4.421739	Belgium
http://flickr.com/photo.gne?id=8647068737_1f58d52a62_z.jpg	http://farm9.staticflickr.com/8246/8647068737_1f58d52a62_z.jpg	2013-04-14	150101	The first production &quot;Sprinter&quot; 150101 in the branch platform at Liskeard with a service for Looe on 12th April 2013.	1181	train; railway; dmu; sprinter; 150; multiple unit; first great western; diesel; liskeard; cornwall; england; uk; united kingdom; great britain; 	A group of people is standing outside of a tram.	A train station with people standing on a platform beside a train. 	A yellow train next to a platform with two men wearing orange jackets and another man standing next to them.	Rail workers stand on a platform where a train is waiting.	Two men in orange vests are next to a train.	50.446067	-4.466586	United Kingdom
http://flickr.com/photo.gne?id=3364389746_361655c747_z.jpg	http://farm4.staticflickr.com/3568/3364389746_361655c747_z.jpg	2009-03-18	Carrefour - St. André des Arts	Fisheye SOOC.was standing on a ledge and holding the street sign for balance. look at the woman expression. &quot;whatyadoing???&quot;	3060	serge; paris; france; melki; st. germain des pres; quartier latin; Latin; quarter; Notre; Dame; Cathedral; Nikon; D300; ile de france; 10.5mm f/2.8G Fisheye; 75006; Le vieux Paris; quartier; Carrefour; Urban Scape; Croisement; 5-way intersection; Fisheye; SOOC; 	A group of people walking across a busy city street.	A fish eye lens shows the corner of a busy city street with bikes, people and buildings.	a number of people and cars on a city street	An oddly taken photo of some buildings and shops.	A picture of a city intersection with period buildings and store fronts. 	48.853639	2.338500	France
http://flickr.com/photo.gne?id=7986877776_79afc50f42_z.jpg	http://farm9.staticflickr.com/8040/7986877776_79afc50f42_z.jpg	2012-09-14	Escaping with cake		44		There are two people enjoying a wedding reception	A woman in a wedding dress with another woman in a suit behind	A woman in a wedding dress with another lady holding a piece of cake.	A red head girl holding a piece of cake	A bride is with a long red haired person with cake.	60.453895	15.477901	Sweden
http://flickr.com/photo.gne?id=8011955871_015c8bc49c_z.jpg	http://farm9.staticflickr.com/8038/8011955871_015c8bc49c_z.jpg	2012-09-22	Old surf		933	Olympus; E-520; ZD14-54mm; San Lorenzo Beach; Gijón; Asturias; Spain; Beach; Sea; Water; Surf; People; Sunset; 	After a long day surfing, this couple walks down the shoreline.	The sun setting on the beach, and surfers walking the wet beach.	two people walking on the beach carrying surf boards	Two surfers walk down the beach holding their boards.	a couple of people carrying surf boar walk on a beach 	43.541346	-5.655426	Spain
http://flickr.com/photo.gne?id=8603043646_26169ccc79_z.jpg	http://farm9.staticflickr.com/8126/8603043646_26169ccc79_z.jpg	2013-03-30		Surf	223		A young man riding a surfboard on a wave.	A surfer wearing red and black shorts rides a white surf board.	A man dodges waves on a surf board	A young man surfing on a small patch of rough water in the ocean	Man in shorts and a t-shirt surfing in the ocean	-33.364728	151.498203	Australia
http://flickr.com/photo.gne?id=8607070980_b791deaeb4_z.jpg	http://farm9.staticflickr.com/8116/8607070980_b791deaeb4_z.jpg	2013-03-31	with his eggs Benedict	Europane.  March 31, 2013.	57	Europane; breakfast; 	A man sitting in front of a plate of food.	A man at a wooden table looking at a plate of food.	a man smiling while looking at his plate of food	A man sitting at a table with a plate filled with food.	A man looking happily at some dish in front of him.	34.145833	-118.144000	United States
http://flickr.com/photo.gne?id=9480557162_281c81c07b_z.jpg	http://farm4.staticflickr.com/3817/9480557162_281c81c07b_z.jpg	2013-08-10	azalea and sustain in Ullapool harbour	<a href="http://fishing-vessels.co.uk/boats/view/1327" rel="noreferrer nofollow">fishing-vessels.co.uk/boats/view/1327</a>.<a href="http://fishing-vessels.co.uk/boats/view/1337" rel="noreferrer nofollow">fishing-vessels.co.uk/boats/view/1337</a>	758	scotland; coast; ullapool; azalea; sustain; harbour; fishing; august; 2013; 	a group of boats parked next to a dock in the water	A few fishing boats tied to a dock.	Two tug boats tied up to the dock.	some boats that are by a dock in some water	A tugboat sits beside a ferry on placid water with a mountain in the distance.	57.895397	-5.157909	United Kingdom
http://flickr.com/photo.gne?id=5992071629_6997d913d0_z.jpg	http://farm7.staticflickr.com/6144/5992071629_6997d913d0_z.jpg	2011-07-31	I like his hat.	This couple was posing at GENCON , Indianapolis, 2010.	998	gencon; gamers; costumes; men; women; people; hose; black; dressed in black; ties; hats; beads; legs; red; sideburns; smiles; hands; posing; standing; hoosiers; coolpix; nikon; skin; indianapolis; indiana; usa; 	A man standing next to a woman in a living room.	A man and a woman dressed in a gangster costume and ball dress.	A couple is posing together dressed in outlandish attire	A man and woman in costume like clothing standing together.	There are two people dressed up in formal attire	39.677912	-86.056530	United States
http://flickr.com/photo.gne?id=9424705151_e1e48db969_z.jpg	http://farm8.staticflickr.com/7283/9424705151_e1e48db969_z.jpg	2013-08-03	Chinatown Cable Car	On the edge of San Francisco's Chinatown on Nob Hill, this cable car stop sign is written in Chinese on one side and English on the other. Washington Street at Taylor.	294	SF; chinatown; bilingual; chinese; san francisco; nob hill; transit; cable; sign; 	A big building perched atop a hill with a sign in the foreground.	A sign letting readers know that there is a train. 	A historic trolley sign is across the street from a large building.	A city street with a road sign next to some buildings	A row of buildings and a city street on a hill that is pretty steep.	37.794287	-122.412897	United States
http://flickr.com/photo.gne?id=8321626453_2a93c92a4d_z.jpg	http://farm9.staticflickr.com/8494/8321626453_2a93c92a4d_z.jpg	2012-12-29	LC skiing at Van Norden Meadow-02 12-28-12		62	donner area; donner summit valley; donner; summit; valley; sierras; sierra nevada; 	A woman riding skis down a snow covered slope.	A woman skiing down a snowy, tree-lined path.	a woman is wearing a pink and black jacket is sking	A woman on skis sliding down a snowy hill.	A woman skiing on a path by some trees.	39.322127	-120.370684	United States
http://flickr.com/photo.gne?id=4918549277_6125afd300_z.jpg	http://farm5.staticflickr.com/4135/4918549277_6125afd300_z.jpg	2010-08-23	bikes on front	Motorcycle parking along Front Street...Toronto, ON  Canada	128	motorcycle; motorcycles; Toronto; photography; bikes; suzuki; front street; 	a row of motorcycles parked on a city street	A lot of motorcycles that are on the road.	a number of motorcycles parked near each other	A row of parked motorcycle sitting on the side of a road.	A line of motorcycles backed in and parked in a line at the edge of a sidewalk.	43.645702	-79.379310	Canada
http://flickr.com/photo.gne?id=9130681725_51e6ee49ce_z.jpg	http://farm6.staticflickr.com/5548/9130681725_51e6ee49ce_z.jpg	2013-06-25	466028 + 465192 Wandsworth Road	14:10 Orpington - London Victoria	701	Class; 466; 466028; Networker; ABB; 2-car; South; Eastern; Southeastern; Trains; Kent; London; Line; Wandsworth; Road; 2013; Passenger; Train; Electric; Multiple; Unit; 	A train is making its way down the tracks. 	A train one track away from a platform at a stop.	A man waiting for the next train to come.	A white train with a yellow front running on rails. 	A passenger train that is traveling down railroad tracks.	51.469842	-0.138112	United Kingdom
http://flickr.com/photo.gne?id=8000471504_6726c52ae2_z.jpg	http://farm9.staticflickr.com/8318/8000471504_6726c52ae2_z.jpg	2012-09-18	Vespa	Paris, September 2012.	2883	September; 2012; Paris; France; Parigi; Francia; Île-de-France; Unlimited Photos; Gwenael Piaser; Canon; Eos; 7D; Canon Eos; Eos 7D; Canon Eos 7D; 85mm; 85mm f1.8; Canon EF 85mm f/1.8 USM; EF 85mm f/1.8 USM; EF 85mm; USM; EF 85mm USM; Canon EF 85mm 1:1.8 USM; Vespa; scooter; scouteur; motocyclette; motorcycle; casque; helmet; sunglasses; 2500+; 	Young girl with helmet on hold on tight to her father driving the motorcycle.	Girl holding onto Dad on the back of a motorcycle in traffic.	A man an a girl riding a motorcycle on a city street.	A man riding on the back of a motorcycle.	a close up of two people riding a motorcycle	48.859802	2.291883	France
http://flickr.com/photo.gne?id=5072120767_f8e8715428_z.jpg	http://farm5.staticflickr.com/4090/5072120767_f8e8715428_z.jpg	2010-10-11	MB-339PAN - Panoramic view		225	mb-339pan; panoramic; view; vista; panoramica; stitching; stitch; Frecce tricolori; frecce; tricolori; italian; acrobatic; team; airshow; manifestazione; aerea; fighter; caccia; aereo; airplane; jet; 50 anniversario; nikon; aerei; rivolto; 	An airplane is vintage and is on display.	People are gathered to see the blue jet plane on display. 	Blue-and-white jet airplane sitting at an airport runway. 	A jet fighter style airplane parked near a crowd of people who are walking about. 	a blue jet is sitting next to a sign	45.977997	13.052272	Italy
http://flickr.com/photo.gne?id=2045396024_6e730134a5_z.jpg	http://farm3.staticflickr.com/2009/2045396024_6e730134a5_z.jpg	2007-11-19	Parliament		66	2007; 40d; Canon 24-70mm 2.8 L; Clock Tower (Big Ben); england; Houses of Parliament; london; november; River Thames; 	The Big Ben clock tower towering over the city of London.	a bridge next to a tall building and the big ben tower 	An old clock tower stands near a bridge and other large old, medieval type structures.	The palace of Westminster, featuring Elizabeth tower that holds Big Ben.	A castle is shown on the water next to a bridge.	51.503647	-0.119213	United Kingdom
http://flickr.com/photo.gne?id=6565944057_188bca7f98_z.jpg	http://farm8.staticflickr.com/7157/6565944057_188bca7f98_z.jpg	2011-12-24	Bike rally	on bridge to Maishima Island, Osaka...Maishima Island is a man-made island in Osaka Bay located across the Konohana Bridge. It has a wide variety of sports facilities, such as a football training ground, the indoor athletic field Maishima Arena, a baseball stadiu and tennis center.	216	Japan; Osaka; Maishima; bridge; bike; motorcycle; rally; biker; hanshin; expressway; geotagged; 	A group of bikers riding motorcycles across a bridge.	People on motorcycles riding across a bridge 	Some people riding some very nice looking motorcycles.	The person is driving a motorcycle on the road	People riding motorcycles across a bridge beside each other.	34.686298	135.516357	Japan
http://flickr.com/photo.gne?id=8539529362_8afccda230_z.jpg	http://farm9.staticflickr.com/8383/8539529362_8afccda230_z.jpg	2013-03-08	Sri Lanka - Février 2013 - Udawalawe elephant transit home	Le centre de transit pour éléphant a pour objectif de nourrir et soigner les éléphants sauvages, puis de la relâcher dans les parcs nationaux. Les contacts avec l'homme sont donc limités et distants.	196	éléphant; Sri Lanka; Asie; Valérie Hukalo; Sri Lanka - Février 2013; Udawalawe; National park; Parc national; faune; 	Two young elephants stand next to a wooden fence.	Two baby elephants take a drink from a trainer in an enclosure.	Two elephants are standing inside of an enclosure	Two elephants in an enclosure at a zoo.	Two elephants outside, one being fed, one standing.	6.428406	80.817317	Sri Lanka
http://flickr.com/photo.gne?id=8438120381_b8b40a66b2_z.jpg	http://farm9.staticflickr.com/8374/8438120381_b8b40a66b2_z.jpg	2013-02-02	Muni 1070 HCW 10-7-12 1	Muni # 1070, a St. Louis Car Co. PCC, runs northbound on The Embarcadero working the F Market &amp; Wharves line.  Taken in San Francisco, CA by a Nikon D40x with a Sigma 17-70mm ƒ 2.8-4 OS HSM macro lens (at 21) Panning used...# 1070 is painted in the 1950's livery of the Newark, New Jersey  public transit system, which acquired it from Minneapolis-St. Paul  (livery seen in photo prior, BTW) when the Twin Cities shut down their streetcar service.  It was bought by the Muni in 2004 (after a &quot;test drive&quot; in 2002...) to supplement service on the F Market line when that line was extended to Fisherman's Wharf...As can be seen by the street sign, this car is approaching Green Street and The Embarcadero...Note the unique red wheels: the New Jersey system was the only transit system to bother painting the wheels - and the cars got the nickname &quot;Ruby Slippers&quot;.	1072	Muni Railway; St. Louis Car Co.; PCC; Nikon D40x; Sigma 17-70 ƒ 2.8-4 HSM OS macro; geotagged; San Francisco, CA; 	A car and a public transit vehicle on a road.	a car in front of a train on train tracks	A tram and a car make their way through town.	A silver car in the street next to a metal railing.	A white car and a white bus parked parallel from one another. 	37.800222	-122.398493	United States
http://flickr.com/photo.gne?id=6233089292_436fed7fae_z.jpg	http://farm7.staticflickr.com/6038/6233089292_436fed7fae_z.jpg	2011-10-11	Colorado - Manitou Springs: Wheeler Town Clock	The Wheeler Town Clock, located at the intersection of Canon Avenue and Manitou Avenue, was donated by Jerome Wheeler in 1889 for the opening of the Manitou Mineral Water Bottling Company.  The clock, cast by J.L. Mott Iron Works of Trenton, New Jersey, was also a fountain.  Water flowed from stylized dolphin heads into the lower bowls, which allowed &quot;man's best friend&quot; a drink.  The statue on top is of the Greek Goddess Hebe, daughter of Zeus and Hera, and the keeper of the exilir of eternal your for the gods of Mt. Olympus.  The selection of Hebe represented the healing properties of the City's mineral water.  ..In 1991, the Historic Preservation Commission and the Colorado Centennial Chapter #100 of the National Association of Watch and Clock Collectors restored the Clock using donations from citizens and businesses.	873	Wheeler Town Clock; clock; sculpture; J.L. Mott Iron Work; hebe; Manitou Springs; El Paso County; Colorado; 	A clock tower with a statue on top of it	A statue holding a glass light stands atop an old clock.	A clock with a statue of a woman on top.	a statue is standing on top of a clock on a pole	A statue holding a lamp on top of a clock.	38.857644	-104.916398	United States
