LINK	ORIGINAL	TAKEN	UPLOADED	TITLE	PHOTOGRAPHER	PHOTOGRAPHERLAT	PHOTOGRAPHERLON	PHOTOGRAPHERLOC	DESC	VIEWS	TAG	COCODESC1	COCODESC2	COCODESC3	COCODESC4	COCODESC5	LATITUDE	LONGITUDE	COUNTRY	CITY	COCOTAG	COCOTAGDESC	COCOKEY	COCOSTUFF	STUFFDESC	AA	AB	AC	AD	AE	AF	AG	AH	AI	AJ	AK	AL	AM	AN	AO	AP	AQ	AR	AS	AT	AU	AV	AW	AX	AY	AZ	BA	BB	BC	BD	BE	BF
http://flickr.com/photo.gne?id=6661027919_396ed89b3f_z.jpg	http://farm8.staticflickr.com/7167/6661027919_396ed89b3f_z.jpg	2012-01-07 15:54:14	2012-01-08	Frisky Grizzlies	Matthew D. Britt	NULL	NULL	NULL	Bronx Zoo, January 2012	297	Animal; Animals; Bear; Bears; Bronx; Bronx Zoo; Grizzly Bear; Grizzly Bears; New York; New York City; NY; NYC; The Challenge Factory; Wildlife; Wildlife Conservation Society; Zoo; 	two different bears fight with each other behind a log	Two bears in the water with their mouths open growling at each other.	Two brown bears interacting in a rocky area.	two bears playing together while swimming near a log.	Two brown bears growling at each other while laying on a log.	40.849046	-73.877853	United States	New York	./database/coco_tag/318080.png	bear; bear; 	NULL	./database/coco_stuff/318080.png	rock; wood; other; 																																
http://flickr.com/photo.gne?id=3505136392_1c84ecc2a1_z.jpg	http://farm4.staticflickr.com/3300/3505136392_1c84ecc2a1_z.jpg	2009-05-04 14:43:55	2009-05-05	Baggage (3)	Adam Polák	50.3274423	13.545952	Žatec, Czechia	NULL	17		Some are standing outside a building with suitcases.	A few people are getting of a plane.	A group of people and luggage on a airport tarmac.	Some people who are placing luggage on a runway.	An airport and plane unloading passengers with luggage.	51.507567	-0.124454	United Kingdom	London	./database/coco_tag/361551.png	truck; person; person; person; person; person; truck; backpack; backpack; backpack; suitcase; suitcase; suitcase; truck; suitcase; suitcase; suitcase; 	./database/coco_key/361551.png	./database/coco_stuff/361551.png	building-other; metal; road; sky-other; window-other; other; 																																
http://flickr.com/photo.gne?id=8330152144_4d06c2d888_z.jpg	http://farm9.staticflickr.com/8216/8330152144_4d06c2d888_z.jpg	2012-03-20 12:07:00	2012-12-31	2013 ALREADY??	Valerie	NULL	NULL	NULL	Willy and I would like to wish you a very <b>Happy New Year</b>. .I want to thank everyone, old friends and new, for all your support in 2012. It has been a difficult year with family and your visits have been a shining light for me!	3539	ucumari photography; Ursus maritimus; Polar Bear; Wilhelm; Willy; Willie; Milwaukee; County; Zoo; Wisconsin; March; 2012; DSC_7587; SpecAnimal; oso; Ours polaire; Ours blanc; Oso polar; 北極熊; 	A polar bear with his chin raised lies on a rock.	A large white polar bear sitting on top of a rock.	a close up of a polar bear in front of a camera	The polar bear has his chin up as he lies on his chest	a white polar bear is laying down in its pen	43.032478	-88.042974	United States	Milwaukee	./database/coco_tag/92839.png	bear; 	NULL	./database/coco_stuff/92839.png	stone; wall-stone; other; 																																
http://flickr.com/photo.gne?id=7979520306_79f16c1399_z.jpg	http://farm9.staticflickr.com/8443/7979520306_79f16c1399_z.jpg	2012-06-19 08:42:45	2012-09-12	DSC_1182	Valerie	NULL	NULL	NULL	NULL	458	ucumari photography; Hudson; Ursus maritimus; Polar Bear; Toronto; Zoo; Ontario; Canada; June; 2012; oso; Ours polaire; Ours blanc; Oso polar; 北極熊; 	a polar bear partially submerged in a body of water	A polar bear playing in the water with balls.	A polar bear pulling a green and ball chain.	A dog or bear in a controlled area doing something with balls.	A wet dog is playing with a string of balls.	43.820161	-79.184818	Canada	Toronto	./database/coco_tag/42296.png	sports ball; sports ball; bear; sports ball; 	NULL	./database/coco_stuff/42296.png	dirt; river; rock; stone; textile-other; wood; other; 																																
http://flickr.com/photo.gne?id=7514334616_7bc564ff21_z.jpg	http://farm9.staticflickr.com/8001/7514334616_7bc564ff21_z.jpg	2012-03-18 10:41:21	2012-07-06	Roughhousing	Valerie	NULL	NULL	NULL	NULL	3126	ucumari photography; Brown bear; Ursus arctos; Louisville; Zoo; Kentucky; March; 2012; DSC_6178; SpecAnimal; oso; 	Two brown bears swimming together in the water.	Two brown bears playing open mouthed in a pond.	Two brown bears in water open their mouths to each other	Two bears on the water fighting each other.	Two adult bears play fight in the water.	38.211883	-85.705118	United States	Louisville	./database/coco_tag/560266.png	bear; bear; 	NULL	./database/coco_stuff/560266.png	rock; water-other; other; 																																
http://flickr.com/photo.gne?id=7141758019_df8c389fe5_z.jpg	http://farm8.staticflickr.com/7073/7141758019_df8c389fe5_z.jpg	2012-03-18 10:38:43	2012-05-04	Live from the Louisville Opera House	Valerie	NULL	NULL	NULL	NULL	6228	ucumari photography; Brown; bear; Ursus arctos; Louisville; Zoo; Kentucky; March; 2012; DSC_6150; SpecAnimal; oso; 	there are two brown bears that are playing together in the water	Two bears that are standing in the water.	The two brown bears are playing in water.	Two large bears fighting or playing in water.	The two big bears are fighting in the water with one another.	38.211883	-85.705118	United States	Louisville	./database/coco_tag/127955.png	bear; bear; 	NULL	./database/coco_stuff/127955.png	river; wall-stone; other; 																																
http://flickr.com/photo.gne?id=6974919492_c5e2481d58_z.jpg	http://farm8.staticflickr.com/7204/6974919492_c5e2481d58_z.jpg	2012-03-19 09:20:44	2012-04-28	Fuzzy defined	Valerie	NULL	NULL	NULL	NULL	5374	ursus maritimus; Brown; bear; Ursus arctos; Indianapolis; Zoo; Indiana; March; 2012; DSC_6712; SpecAnimal; oso; 	A brown fuzzy bear standing in front of a leaf filled tree.	The bear looks like he is posing, beautifully coiffed.	a brown white and black bear and some trees	A grizzly bear stares in the direction of the photographer.	a picture of a grizzly bear in the wild	39.76776	-86.180276	United States	Indianapolis	./database/coco_tag/307658.png	bear; 	NULL	./database/coco_stuff/307658.png	bush; stone; other; 																																
http://flickr.com/photo.gne?id=6933762244_e0aec12df9_z.jpg	http://farm8.staticflickr.com/7226/6933762244_e0aec12df9_z.jpg	2012-03-22 09:52:30	2012-04-15	Tongue Twister	Valerie	NULL	NULL	NULL	Say hello to Scruffy the Sun bear. 	14427	ucumari photography; Sun bear; Helarctos malayanus; Cleveland; Zoo; Ohio; tongue; March; 2012; DSC_8548; Scruffy; SpecAnimal; Metro; Park; oso; 	An adult black bear let's his long tongue protrude.	A large black bear with a long tongue hanging out of it's mouth.	A bear sitting on a log with a really long tongue	A bear extends its long tongue while yawning	A sun bear yawns and extends its long tongue.	41.445573	-81.712918	United States	Cleveland	./database/coco_tag/417465.png	bear; 	NULL	./database/coco_stuff/417465.png	plant-other; stone; wood; other; 																																
http://flickr.com/photo.gne?id=2110094103_838dbfd227_z.jpg	http://farm3.staticflickr.com/2289/2110094103_838dbfd227_z.jpg	2007-12-01 15:08:07	2007-12-14	Zebra fire drill	Valerie	NULL	NULL	NULL	They were standing around when all of a sudden they took off	7735	ucumariphotography; Philadelphia Zoo; zebra; animal; mammal; hoofstock; Philadelphia; Pennsylvania; December; 2007; Nikon; D70s; zoo; SpecAnimal; ucumari; 	Three adult zebras walk calmly along close together.	Three zebra standing next to each other on a dirt hillside.	Three zebras walk along close to each other.	A group of zebras walk along the sand.	Three zebras walking in a line in dirt.	39.972298	-75.196304	United States	Philadelphia	./database/coco_tag/70158.png	zebra; zebra; zebra; 	NULL	./database/coco_stuff/70158.png	ground-other; other; 																																
http://flickr.com/photo.gne?id=5355457386_543e9e2748_z.jpg	http://farm6.staticflickr.com/5127/5355457386_543e9e2748_z.jpg	2010-11-27 09:52:01	2011-01-14		Jakub Hlavaty	49.7477415	13.3775249	Plzeň,Czechia	NULL	631	stubai; austria; winter; cold; snow; ice; white; black; grey; sun; light; sunlight; wind; blue; freeze; ski; sport; red; orange; people; sign; moon; 	A group of people skiing down the side of a snow covered mountain.	Many skiers are walking and skiing around the snow.	A group of people with skis at the bottom of a mountain slope.	People are skiing on the snowy slopes in a designated area.	A bunch of people skiing at a lodge right in the mountains.	47.038485	11.147689	Austria	Mutterbergalm	./database/coco_tag/361919.png	snowboard; snowboard; person; person; person; person; person; person; person; person; person; person; person; person; skis; skis; person; skis; skis; skis; skis; person; 	./database/coco_key/361919.png	./database/coco_stuff/361919.png	building-other; clothes; hill; net; sky-other; snow; other; 																																
http://flickr.com/photo.gne?id=8475895841_4709133127_z.jpg	http://farm9.staticflickr.com/8230/8475895841_4709133127_z.jpg	2013-02-15 10:37:19	2013-02-15	301-365 (Year 6) O is for Orange	George Redgrave	51.1103444	-0.1801094	Crawley, United Kingdom	Follow the alphabet with <a href="http://www.flickr.com/groups/febalpha13/">February's Alphabet Fun: 2013 Edition</a>..I'm doing my best to make a fish face - but it doesn't really go with an orange :(..(I'm at the Cornerstone Café and I have been lent the orange for the photograph :)..The hereios of the <a href="http://www.flickr.com/groups/hereios/">We're Here!</a> group have paid a visit to the <a href="http://www.flickr.com/groups/1340388@N21/">Fish Face Friday</a>  group today at the suggestion of <a href="http://www.flickr.com/photos/_flood_/">Flood</a>. ..Stuck for an idea for your daily 365 shot? Try the hereios of the <a href="http://www.flickr.com/groups/hereios/">We're Here!</a> group for inspiration :)	480	orange; We're Here!; hereio; 	An old man making duck lips while holding an orange.	A man puckering his lips holding an orange	Bald man making a face and pursing lips looking at orange.	A man puckers up as he holds a large orange in his hand.	A man purses his lips while holding up an orange in front of his face.	51.108166	-0.168739	United Kingdom	Crawley Borough	./database/coco_tag/138115.png	person; orange; 	./database/coco_key/138115.png	./database/coco_stuff/138115.png	clothes; wall-concrete; other; 																																
http://flickr.com/photo.gne?id=6193180401_ba0c9ff2ae_z.jpg	http://farm7.staticflickr.com/6177/6193180401_ba0c9ff2ae_z.jpg	2010-11-23 21:00:51	2011-09-28	New York Knicks vs. Charlotte Bobcats 11.23.10	Matthew D. Britt	NULL	NULL	NULL	Madison Square Garden, New York, NY	163	NY; New York; Knicks; Knickerbockers; Sports; NBA; Basketball; B-Ball; Hoops; Madison Square Garden; MSG; Charlotte; Bobcats; National Basketball Association; 	A group of young men playing a game of basketball.	The action in a competitive professional basketball game.	Looking down at the spectators and players during a basketball game	Several basketball players in the middle of a game.	The basketball game is played by teams in white or blue uniforms.	40.750636	-73.993547	United States	New York	./database/coco_tag/481390.png	bench; person; person; person; person; person; person; person; person; person; person; person; person; tie; tie; tie; tie; tie; sports ball; chair; chair; chair; chair; chair; chair; chair; chair; chair; chair; chair; person; tie; chair; chair; person; 	./database/coco_key/481390.png	./database/coco_stuff/481390.png	carpet; playingfield; textile-other; other; 																																
http://flickr.com/photo.gne?id=8933634910_7a5106eed9_z.jpg	http://farm8.staticflickr.com/7319/8933634910_7a5106eed9_z.jpg	2013-05-17 19:00:05	2013-06-03	Surfing during the South swell	Daniel Ramirez	21.3250785	-157.846644178573	Honolulu,United States of America (Middle Hawai'ian Islands territorial waters)	NULL	683	surfing; south swell; bomboras; honolulu; hawaii; dusk; 	A man surfing in the ocean with a sail boat behind him.	A person riding a wave on top of a surfboard.	A man on a surfboard is riding a large wave.	A surfer is riding the waves as a sailboat sails in the background.	A man on a surfboard riding a wave 	21.283616	-157.849287	United States	Honolulu	./database/coco_tag/579635.png	person; boat; surfboard; 	./database/coco_key/579635.png	./database/coco_stuff/579635.png	sea; sky-other; other; 																																
http://flickr.com/photo.gne?id=3103440395_fcae42f3c1_z.jpg	http://farm4.staticflickr.com/3241/3103440395_fcae42f3c1_z.jpg	2008-12-12 21:35:52	2008-12-13	My Room (3 of 4)	Kevyn Jacobs	NULL	NULL	NULL	Bellingham, WA, USA.2008.12.12	505	room; indoors; apartment; studio; small; messy; inside; light; box; bed; green; bedspread; refrigerator; desk; chair.computer; Mac; office; 	A small room with different types of furniture and appliances that it makes it hard to tell what type of room it is.	A small fridge in a efficiency hotel room	A computer is on a desk across from a bed.	The working and kitchen area of a dorm room	A make shift office space in a bedroom.	48.725839	-122.484925	United States	Bellingham	./database/coco_tag/571313.png	refrigerator; bed; dining table; keyboard; chair; tv; mouse; microwave; 	NULL	./database/coco_stuff/571313.png	blanket; cabinet; cardboard; ceiling-other; curtain; desk-stuff; door-stuff; floor-other; furniture-other; light; paper; plastic; rug; table; wall-concrete; wall-other; other; 																																
http://flickr.com/photo.gne?id=7039559829_c051d5c7a4_z.jpg	http://farm8.staticflickr.com/7181/7039559829_c051d5c7a4_z.jpg	2012-04-01 15:31:18	2012-04-02		Martin Burns	55.8839143	-3.3387606	Balerno, United Kingdom	NULL	99	orla; pizza; 	A little girl puts her hand in a pasta dish. 	a little girl in a blue apron and chefs hat and a girl in a red apron and hat	A young girl preparing a dish of some sort.	A young girl standing in front of a plate of food.	a young girl making a plate of food 	55.88258	-3.518243	United Kingdom	Livingston	./database/coco_tag/290163.png	person; person; bowl; bowl; bowl; bowl; bowl; person; person; pizza; chair; chair; dining table; 	./database/coco_key/290163.png	./database/coco_stuff/290163.png	blanket; clothes; floor-other; food-other; furniture-other; textile-other; other; 																																
http://flickr.com/photo.gne?id=6644433357_ee12f0a3ee_z.jpg	http://farm8.staticflickr.com/7007/6644433357_ee12f0a3ee_z.jpg	2011-08-30 21:13:54	2012-01-06		Matthew D. Britt	NULL	NULL	NULL	NULL	71	Arthur Ashe Stadium; Flushing; New York; New York City; NY; NYC; Queens; Rafa Nadal; Rafael Nadal; Sports; Tennis; US Open; USTA; Men's Singles; Men's Tennis; 	A man holding a tennis racquet on a tennis court.	A man in white shirt and black shorts playing tennis.	A squinting tennis player stares at a tennis racket.	a male tennis player in a white shirt is holding his racket	A man on a tennis court holding a racket. 	40.749969	-73.847007	United States	New York	./database/coco_tag/223959.png	tennis racket; person; 	./database/coco_key/223959.png	./database/coco_stuff/223959.png	playingfield; other; 																																
http://flickr.com/photo.gne?id=2759863463_c0315a2405_z.jpg	http://farm4.staticflickr.com/3031/2759863463_c0315a2405_z.jpg	2008-07-31 14:45:48	2008-08-13	brushing teeth	Luke Montague	NULL	NULL	NULL	NULL	224	Geotagged; collinson's 18th; birthday; lukemontague; 	A man laying on his bed looking at a phone and brushing his teeth	This guy is looking at his cell phone while brushing his teeth.	A man using a toothbrush in his room on bed	A kid on a bed with dozens of photos on the wall behind him.	Man brushing his teeth and looking at his phone.	53.8305	-2.421	United Kingdom	Old Langho	./database/coco_tag/218439.png	tv; person; bed; bed; cell phone; toothbrush; cup; person; person; person; person; person; person; 	./database/coco_key/218439.png	./database/coco_stuff/218439.png	blanket; clothes; furniture-other; shelf; textile-other; wall-other; other; 																																
http://flickr.com/photo.gne?id=1436355646_15eb51d0b1_z.jpg	http://farm2.staticflickr.com/1159/1436355646_15eb51d0b1_z.jpg	2007-09-23 17:40:46	2007-09-25	Wii, Best Buy Gaming Invasion, Toronto	Ian Muttoo	43.590338	-79.645729	Mississauga,Canada	NULL	434	Toronto; Ontario; Canada; Dundas Square; Best Buy; Gaming Invasion; 	A group of people playing with interactive gaming units.	People shopping for interactive video games at Best Buy.	A group of people playing games while holding remotes	Group of people play video games at bestbuy	some people are looking at different television sets	43.656151	-79.380501	Canada	Toronto	./database/coco_tag/411817.png	tv; person; person; person; person; person; person; person; cell phone; remote; tv; person; tv; tv; tv; tv; 	./database/coco_key/411817.png	./database/coco_stuff/411817.png	carpet; clothes; furniture-other; light; plastic; wall-concrete; other; 																																
http://flickr.com/photo.gne?id=4179772471_6039ec56a7_z.jpg	http://farm3.staticflickr.com/2705/4179772471_6039ec56a7_z.jpg	2009-12-12 18:45:46	2009-12-13	Living Room	Jess Hamilton	37.7792808	-122.4192363	San Francisco,USA	Finally got around to taking a few photos of our living room!..It's rearranged a little for the holidays - usually the green chair in the middle of the room sits in front of the bay window, but that's where the tree goes right now!	64		A room with chair, bicycle, television and a Christmas tree.	A Christmas tree is lit up in a house window.	A view of a room that has a Christmas tree that has been decorated.	A modern living room with a christmas tree set up in front of the window. 	A bike in view in a living room with a Christmas Tree in the background.	34.161359	-118.250352	United States	Glendale	./database/coco_tag/573094.png	potted plant; tv; chair; couch; bicycle; book; book; remote; remote; remote; book; book; book; book; 	NULL	./database/coco_stuff/573094.png	cabinet; cardboard; ceiling-other; floor-wood; furniture-other; light; plant-other; shelf; table; wall-concrete; window-blind; other; 																																
http://flickr.com/photo.gne?id=2212485799_fd16c60c3a_z.jpg	http://farm3.staticflickr.com/2056/2212485799_fd16c60c3a_z.jpg	2008-01-22 21:42:48	2008-01-22	Diamondback	Jakub Hlavaty	49.7477415	13.3775249	Plzeň,Czechia	One of a few tryout shots with my new Nikkor 50mm f1.4 AF lens. I know I'll come to love it, but there will be some getting used to...	1011	blue; mouse; razer; diamondback; computer; keyboard; wireless; chicony; white; black; table; blur; nikkor; 50mm; f1.4; prime; nikkor 50mm f/1.4 AF; 	A mouse is next to a keyboard on a desk	A black mouse with blue light-up parts is next to a gray keyboard.	An office desk with a computer keyboard and mouse.	The end of a computer keyboard and a blue-illuminated black wireless mouse sit on a table. 	a mouse and a keyboard that is sitting on a table	49.731899	13.392097	Czech Republic	Pilsen	./database/coco_tag/560011.png	mouse; keyboard; bowl; bowl; 	NULL	./database/coco_stuff/560011.png	desk-stuff; wall-other; other; 																																
http://flickr.com/photo.gne?id=3392836274_5d866f582b_z.jpg	http://farm4.staticflickr.com/3587/3392836274_5d866f582b_z.jpg	2009-03-28 13:11:07	2009-03-28	Kiterunner IV	Martin Burns	55.8839143	-3.3387606	Balerno, United Kingdom	NULL	92	morgan; kite; stripe; 	a boy making a face while running to get his kite in the air	A kid is running while pulling a kite behind him. 	A young boy is flying a kite in a park. 	Kid is over joyed as he flies his multi colored kite	A boy running while holding onto a kite string.	56.003494	-2.522306	United Kingdom	Dunbar	./database/coco_tag/130586.png	person; kite; 	./database/coco_key/130586.png	./database/coco_stuff/130586.png	grass; house; sky-other; tree; other; 																																
http://flickr.com/photo.gne?id=173980729_349afaca85_z.jpg	http://farm1.staticflickr.com/51/173980729_349afaca85_z.jpg	2004-02-10 01:50:00	2006-06-24	Gabriel & kite	Rasmus Sten	60.1713198	24.9414566	Helsinki,Finland	NULL	199	hietaniemi; sandudd; helsinki; helsingfors; suomi; finland; juhannus; midsommar; midsummer; kite; 	A man is flying a kite at the beach.	A guys stands in the sand playing with a kite. 	Man flying a kite on the beach while others run along the sand.	A man flying a kite with two strings on a beach.	People flying a kite on a sandy beach near a body of water.	60.173783	24.905405	Finland	Helsinki	./database/coco_tag/7511.png	person; person; person; person; person; kite; kite; backpack; person; person; person; person; person; person; person; person; person; 	./database/coco_key/7511.png	./database/coco_stuff/7511.png	building-other; clothes; clouds; grass; sand; sea; tree; other; 																																
http://flickr.com/photo.gne?id=8360923229_b937ffcf1b_z.jpg	http://farm9.staticflickr.com/8331/8360923229_b937ffcf1b_z.jpg	2010-06-07 08:39:47	2013-01-08	London Skyline	Daniel Weber	37.27242475	-107.88290324965	Durango,USA	View of the Westminster area of central London with the Wesminster Bridge and the River Thames. Taken from the top of the London Eye in June 2010.	369	Big Ben; Boats; City; Clock Tower; England; London; Skyline; United Kingdom; Westminster; river; 	A great shot of a very nice and large city somewhere.	A river is seen from afar and the river is next to a city that features old buildings.	a tall tower with a clock on top with buildings near by	Big Ben towering over the city of London England	An aerial view of the city of London on a cloudy day.	51.503333	-0.119834	United Kingdom	London	./database/coco_tag/290179.png	car; car; boat; boat; boat; bus; bus; clock; clock; truck; person; person; person; person; bus; bus; 	./database/coco_key/290179.png	./database/coco_stuff/290179.png	bridge; building-other; clouds; pavement; platform; river; road; tree; other; 																																
http://flickr.com/photo.gne?id=2382908731_f4cc461bef_z.jpg	http://farm4.staticflickr.com/3230/2382908731_f4cc461bef_z.jpg	2008-04-01 18:42:07	2008-04-02	Reflecting on blossoms	Steve Voght	47.6038321	-122.3300624	Seattle,USA	NULL	258	University of Washington; Cherry Tree; Cherry Blossom; Flower; The Quad; Yoshino Cherry; Seattle; Bench; Person; Candid; Nikon AF Nikkor 50mm f/1.8D; Nikon 50mm; Sakura; 	A woman sitting on top of a wooden bench near a park.	A person sits on a wooden bench facing blooming trees.	A woman sitting on a wooden bench viewing some beautiful trees.	Adult sitting on wooden park bench in large open space.	A woman sits on a bench watching the park.	47.657698	-122.306392	United States	Seattle	./database/coco_tag/349184.png	person; person; person; bench; handbag; person; person; person; person; 	./database/coco_key/349184.png	./database/coco_stuff/349184.png	building-other; floor-stone; furniture-other; grass; pavement; sky-other; tree; other; 																																
http://flickr.com/photo.gne?id=2243389485_e02ab4ba31_z.jpg	http://farm3.staticflickr.com/2102/2243389485_e02ab4ba31_z.jpg	2008-02-05 13:30:04	2008-02-05	planning014	Ryan	30.2711286	-97.7436995	Austin,USA	A jewel-encrusted toilet. Ah, now THIS really says something about modern living!	127	isthisreallyart; sculpture; subtleenergiesofmatter; toilet; cesuo; jewelencrustedtoilet; crapper; john; shanghai; china; urbanplanning; shanghaiurbanplanningexhibitionhall; museum; 	A sculpture of a toilet made from woven wood. 	an odd looking toilet is against a wall	A toilet that is made of material with sparkles.	The toilet is covered in sparkles with a red object in front of it.	A toilet covered in glitter sitting inside of a room.	31.232509	121.469392	China	Shanghai	./database/coco_tag/352584.png	toilet; 	NULL	./database/coco_stuff/352584.png	floor-marble; metal; wall-concrete; other; 																																
http://flickr.com/photo.gne?id=8000471504_6726c52ae2_z.jpg	http://farm9.staticflickr.com/8318/8000471504_6726c52ae2_z.jpg	2012-09-15 18:45:45	2012-09-18	Vespa	Gwenael Piaser	48.8566101	2.3514992	Paris,France	Paris, September 2012.	2933	September; 2012; Paris; France; Parigi; Francia; Île-de-France; Unlimited Photos; Gwenael Piaser; Canon; Eos; 7D; Canon Eos; Eos 7D; Canon Eos 7D; 85mm; 85mm f1.8; Canon EF 85mm f/1.8 USM; EF 85mm f/1.8 USM; EF 85mm; USM; EF 85mm USM; Canon EF 85mm 1:1.8 USM; Vespa; scooter; scouteur; motocyclette; motorcycle; casque; helmet; sunglasses; 2500+; 	Young girl with helmet on hold on tight to her father driving the motorcycle.	Girl holding onto Dad on the back of a motorcycle in traffic.	A man an a girl riding a motorcycle on a city street.	A man riding on the back of a motorcycle.	a close up of two people riding a motorcycle	48.859802	2.291883	France	Paris	./database/coco_tag/446651.png	car; motorcycle; person; person; person; 	./database/coco_key/446651.png	./database/coco_stuff/446651.png	building-other; clothes; metal; pavement; road; tree; wall-concrete; other; 																																
http://flickr.com/photo.gne?id=8385283194_e1540c8f1d_z.jpg	http://farm9.staticflickr.com/8370/8385283194_e1540c8f1d_z.jpg	2012-08-15 16:20:04	2013-01-15	¿Quién anda ahí?	Andrés Tonini	NULL	NULL	NULL	NULL	522	Pentax K-x; Tou/Five Star MC Auto 28mm 1:2.8; Pachuca; Hidalgo; México; Street Photography; Fotografía callejera; Enfoque por zonas; Zone focus; Parque; Parque Hidalgo; Mujer; Woman; Banco; Bench; LJHPK-X; LJHTFS28; LJHPCH; LJHHGO; LJHSTP; LJHEPZ; LJHPHG; LJHGTE; LJHBYN; Blanco y negro; Black and white; B/N; B/W; 	two women sitting on a park bench, one looking over her shoulder	Two women sit next to each other on a park bench. 	two people sitting on a bench near trees	A pair of girls sit on a bench outside.	Black and white photograph of women on an old park bench	20.119419	-98.732696	Mexico	Pachuca	./database/coco_tag/227478.png	person; person; bench; bench; handbag; bench; 	./database/coco_key/227478.png	./database/coco_stuff/227478.png	bush; clothes; grass; metal; pavement; tree; wall-brick; wall-concrete; other; 																																
http://flickr.com/photo.gne?id=8465488129_315834b855_z.jpg	http://farm9.staticflickr.com/8096/8465488129_315834b855_z.jpg	2013-02-11 22:14:10	2013-02-11	Bus stop	Daniele Zanni	51.5073219	-0.1276474	London,United Kingdom	042 of 365..Sometimes a picture taken randomly while crossing the street becomes my favorite for the day when reviewing them for the daily post. Like this one. &quot;Keskusta&quot; means &quot;city center&quot; in Finnish......Originally posted: <a href="http://www.dzanni.com/home/2013/2/11/bus-stop" rel="noreferrer nofollow">www.dzanni.com/home/2013/2/11/bus-stop</a>....	2003	bus; stop; oulu; finland; keskusta; 4; night; project365; #projectlife365; iceboxcool; LPBuses; syymza; Daniele Zanni; 	A bus stopped at a curb to allow people to board the bus. 	A bus is stopped on a dark road.	City bus stopped, taking on passengers, at night.	people getting on a public bus at night 	A man stands beside a bus in a snowy forest at night.	65.060551	25.478668	Finland	Kaijonharju	./database/coco_tag/255749.png	bus; person; person; person; person; 	./database/coco_key/255749.png	./database/coco_stuff/255749.png	light; road; sky-other; snow; tree; other; 																																
http://flickr.com/photo.gne?id=2933360267_ae24740821_z.jpg	http://farm4.staticflickr.com/3288/2933360267_ae24740821_z.jpg	2008-10-05 12:58:33	2008-10-12	Boat on the beach	Etrusia UK	53.4794892	-2.2451148	Manchester,United Kingdom	Taken at Kippford, Dumfries and Galloway, Scotland. (Taken approximately <a href="http://maps.google.com/maps?t=k&amp;hl=en&amp;q=54.877496,-3.813930" rel="noreferrer nofollow">here</a>)	567	18 - 200mm Lens; Borders; Britain; D300; Dumfries and Galloway; GB; Great Britain; Kippford; Nikkor 18 - 200mm; Nikkor 18 - 200mm VR; Nikkor Lens; Nikon; Nikon 18 - 200mm; Nikon 18 - 200mm VR; Nikon Lens; Scotland; UK; United Kingdom; VR Lens; Wideangle; Zoom; geotagged; geo:lat=54.877496; geo:lon=-3.813930; Boat; Beach; Water; Sky; Sunny; Mountains; Hills; Fishing Village; Picture Perfect; Awesome Picture Award; 	A boat sitting on top of a beach next to a body of water.	A boat is sitting in the sand near the water.	A boat out of the water on the shore with other boats in the background.	A small boat is beached on the shore.	A boat stowed up on the beaches on sand.	54.878384	-3.815002	United Kingdom	Kippford	./database/coco_tag/526751.png	boat; boat; boat; boat; boat; boat; boat; boat; 	NULL	./database/coco_stuff/526751.png	hill; mountain; sea; sky-other; stone; tree; other; 																																
http://flickr.com/photo.gne?id=7095675059_cf83b461f2_z.jpg	http://farm6.staticflickr.com/5112/7095675059_cf83b461f2_z.jpg	2012-04-06 06:27:08	2012-04-20	The Malkin Jewel	Stephan Geyer	25.0750095	55.1887608818332	Dubai,United Arab Emirates	NULL	3011	Business; Man; Canon; 5D; Classic; EOS; Ramen; Shop; Salary; Salaryman; Candid; Japan; Japanese; Restaurant; Street; Tie; Tokyo; Trip; Business Man; Canon 5D Classic; Canon 5D; Canon EOS 5D; Ramen Shop; EF; 35mm; f/1.4L; 35/1.4; 35L; Flickrd; 	A man sitting at a bar being served by a woman	A man sitting at a bar next to another man near a waitress.	A main sitting at a table being served	Man reaches over for his plate at a restaurant counter. 	Asian businessman in a restaurant with one of them being served. 	35.669418	139.765609	Japan	Tokyo	./database/coco_tag/277020.png	tie; tie; person; person; person; cup; bowl; chair; dining table; person; bowl; chair; 	./database/coco_key/277020.png	./database/coco_stuff/277020.png	clothes; food-other; furniture-other; table; wall-wood; window-blind; window-other; other; 																																
http://flickr.com/photo.gne?id=8204666547_29a6c6cd19_z.jpg	http://farm9.staticflickr.com/8484/8204666547_29a6c6cd19_z.jpg	2012-11-16 23:23:23	2012-11-21	boat trip about to depart	Pablo Andrés Rivero	-16.4956371	-68.1336346	Municipio Nuestra Señora de La Paz,Bolivia	NULL	545	lights; festival; Riga; Latvia; Letonia; luces; colores; staro; night; 2012; boat; river; rio; Daugava; puente; bridge; railway; 	A blue lighted bridge over water at night.	A large blue lit bridge spanning over a lake.	A bridge is covered up in bright lights at night.	People walk by a boat near a lighted bridge	A bridge in the distance with multiple different colored lights.	56.945301	24.105505	Latvia	Riga	./database/coco_tag/47828.png	boat; person; person; person; person; person; person; person; person; car; person; person; person; 	./database/coco_key/47828.png	./database/coco_stuff/47828.png	bridge; building-other; clouds; pavement; road; sea; tree; other; 																																
